participantID,treatment,earnings,age2225,age2629,age3035,age3644,age4554
"305355",0,16648,0,0,0,0,0
"305357",1,1465,0,0,1,0,0
"305359",1,21880,0,1,0,0,0
"305361",1,3782,0,1,0,0,0
"305363",1,2066,0,0,0,0,1
"305364",1,11864,0,0,0,0,1
"305365",0,33909,0,0,1,0,0
"305366",0,40968,1,0,0,0,0
"305370",1,25551,0,0,0,1,0
"305373",1,0,0,0,1,0,0
"305376",0,9800,0,0,1,0,0
"305377",0,16651,0,0,0,1,0
"305378",0,2915,0,0,0,0,1
"305379",0,15621,0,0,1,0,0
"305382",0,32901,1,0,0,0,0
"305383",1,0,0,0,0,0,1
"305385",1,10885,0,1,0,0,0
"305387",0,23211,1,0,0,0,0
"305390",0,799,0,0,0,1,0
"305392",1,13159,0,1,0,0,0
"305393",0,17082,1,0,0,0,0
"305394",0,13305,0,0,1,0,0
"305395",0,12663,1,0,0,0,0
"305396",1,0,0,0,1,0,0
"305397",1,610,0,0,1,0,0
"305398",1,4704,0,0,0,1,0
"305400",1,0,0,0,1,0,0
"305401",1,31440,1,0,0,0,0
"305403",1,21793,0,0,1,0,0
"305404",1,16712,0,0,0,0,1
"305406",1,29524,0,0,0,1,0
"305407",0,30306,0,0,1,0,0
"305408",1,36967,0,0,0,0,1
"305409",1,4087,1,0,0,0,0
"305410",0,15075,0,1,0,0,0
"305411",1,5337,0,0,1,0,0
"305414",1,3574,1,0,0,0,0
"305415",1,55323,0,0,0,1,0
"305416",1,18823,0,0,0,0,1
"305420",1,39747,1,0,0,0,0
"305421",1,18093,0,1,0,0,0
"305422",1,2397,0,1,0,0,0
"305427",0,27628,1,0,0,0,0
"305431",0,20715,1,0,0,0,0
"305435",1,28601,0,0,0,0,0
"305436",1,3168,0,1,0,0,0
"305439",1,4175,0,0,1,0,0
"305441",1,3117,1,0,0,0,0
"305444",0,14304,1,0,0,0,0
"305447",1,19065,0,0,0,0,1
"305449",0,9620,0,0,0,0,1
"305451",1,17646,0,0,0,1,0
"305453",1,3720,0,0,1,0,0
"305457",0,8793,0,0,0,1,0
"305458",0,23055,0,1,0,0,0
"305459",1,23757,0,0,1,0,0
"305462",1,19380,0,1,0,0,0
"305463",0,0,0,0,1,0,0
"305465",0,2447,0,0,1,0,0
"305466",1,10627,0,0,1,0,0
"305467",1,13425,0,0,0,1,0
"305470",0,9840,1,0,0,0,0
"305471",1,11793,0,0,0,1,0
"305475",1,3435,0,0,1,0,0
"305478",1,22941,0,0,1,0,0
"305482",0,43551,0,1,0,0,0
"305485",1,21726,0,0,1,0,0
"305487",1,27138,1,0,0,0,0
"305489",1,17896,0,0,1,0,0
"305493",1,3749,0,0,0,1,0
"305494",0,930,1,0,0,0,0
"305496",1,6850,0,0,1,0,0
"305499",1,19481,1,0,0,0,0
"305502",1,8231,1,0,0,0,0
"305504",1,77388,0,0,0,1,0
"305505",1,1830,1,0,0,0,0
"305507",1,0,0,0,0,1,0
"305508",0,0,0,0,0,0,0
"305509",1,53349,1,0,0,0,0
"305511",1,12618,0,0,0,0,0
"305512",1,1125,1,0,0,0,0
"305516",1,14294,0,0,0,0,0
"305517",0,26544,0,0,1,0,0
"305520",1,64578,1,0,0,0,0
"305523",1,3967,0,1,0,0,0
"305524",1,24938,0,0,0,1,0
"305527",1,162,0,0,1,0,0
"305528",1,9372,0,0,0,0,0
"305529",1,1980,1,0,0,0,0
"305531",1,16743,0,0,0,1,0
"305534",1,44574,1,0,0,0,0
"305536",1,14508,0,0,1,0,0
"305538",1,16735,0,0,1,0,0
"305539",1,2621,0,0,0,0,0
"305540",0,16692,0,0,0,0,1
"305543",1,5017,0,0,0,0,0
"305547",1,20494,1,0,0,0,0
"305550",0,43293,0,0,0,0,1
"305551",1,13455,0,1,0,0,0
"305553",1,0,1,0,0,0,0
"305554",1,25168,0,1,0,0,0
"305555",1,22375,0,0,1,0,0
"305557",1,34023,1,0,0,0,0
"305558",0,0,0,0,0,1,0
"305559",1,5652,0,0,1,0,0
"305561",0,2179,1,0,0,0,0
"305564",1,3630,0,0,1,0,0
"305565",1,0,0,1,0,0,0
"305566",1,0,0,0,0,1,0
"305568",1,17081,0,0,0,1,0
"305570",1,2143,0,0,0,0,1
"305571",1,35005,0,0,1,0,0
"305572",1,16464,0,0,0,0,0
"305575",0,15291,0,1,0,0,0
"305576",0,5172,0,0,0,1,0
"305577",1,28910,0,1,0,0,0
"305580",0,64594,0,0,0,1,0
"305581",0,11613,1,0,0,0,0
"305582",1,12861,1,0,0,0,0
"305584",0,12861,0,0,0,0,1
"305586",1,24340,1,0,0,0,0
"305587",0,10245,0,1,0,0,0
"305588",0,34215,0,0,1,0,0
"305589",1,37774,0,0,0,1,0
"305590",0,22239,1,0,0,0,0
"305591",1,7896,1,0,0,0,0
"305592",1,18125,0,0,0,1,0
"305593",1,9395,0,1,0,0,0
"305595",1,15333,0,1,0,0,0
"305596",1,35925,0,1,0,0,0
"305597",1,9843,0,0,1,0,0
"305599",1,16995,0,1,0,0,0
"305600",1,20513,1,0,0,0,0
"305601",1,4846,1,0,0,0,0
"305603",0,1812,0,1,0,0,0
"305605",0,2502,0,0,0,0,0
"305608",1,33927,0,0,0,0,0
"305611",1,162,0,0,0,1,0
"305613",0,6186,1,0,0,0,0
"305614",0,5217,0,1,0,0,0
"305616",0,0,0,0,1,0,0
"305617",1,11010,1,0,0,0,0
"305621",1,0,0,0,0,1,0
"305622",1,72118,0,0,0,0,1
"305623",0,38684,0,0,0,1,0
"305624",0,0,0,0,0,1,0
"305626",1,13346,0,1,0,0,0
"305627",1,1530,0,1,0,0,0
"305628",1,8193,0,1,0,0,0
"305629",1,44522,1,0,0,0,0
"305630",1,0,0,1,0,0,0
"305631",1,3784,0,0,0,0,1
"305636",1,38563,0,0,0,0,0
"305637",1,48243,0,0,1,0,0
"305638",1,0,1,0,0,0,0
"305639",1,0,0,0,1,0,0
"305643",1,14985,0,0,1,0,0
"305645",0,32010,1,0,0,0,0
"305646",1,0,0,0,0,1,0
"305647",0,4137,0,0,1,0,0
"305649",1,13333,0,1,0,0,0
"305651",1,12804,1,0,0,0,0
"305652",0,5409,0,0,1,0,0
"305655",1,20120,0,0,1,0,0
"305656",0,3984,0,0,1,0,0
"305657",1,66,0,0,0,0,1
"305661",1,25562,0,1,0,0,0
"305662",0,21042,0,0,0,0,0
"305663",1,9823,0,0,0,0,1
"305664",1,32418,0,0,0,1,0
"305665",0,25022,0,0,0,1,0
"305666",0,9258,0,1,0,0,0
"305667",1,0,0,0,1,0,0
"305669",1,15138,0,0,0,1,0
"305670",0,4776,0,0,1,0,0
"305673",1,16632,0,1,0,0,0
"305676",0,0,0,1,0,0,0
"305677",0,34721,0,0,0,1,0
"305679",1,8757,0,0,1,0,0
"305681",1,2919,0,0,1,0,0
"305684",1,12520,0,0,1,0,0
"305685",1,7500,1,0,0,0,0
"305686",0,268,0,0,1,0,0
"305687",1,25047,0,1,0,0,0
"305688",1,162,1,0,0,0,0
"305689",0,279,0,1,0,0,0
"305692",1,4937,0,1,0,0,0
"305693",1,7588,1,0,0,0,0
"305694",1,27916,1,0,0,0,0
"305695",1,0,0,0,0,0,1
"305696",0,0,0,0,0,0,0
"305697",1,34040,0,1,0,0,0
"305701",1,27809,0,0,1,0,0
"305703",1,42857,0,1,0,0,0
"305704",1,36786,0,1,0,0,0
"305709",1,29855,1,0,0,0,0
"305711",1,294,0,1,0,0,0
"305714",1,41892,0,1,0,0,0
"305715",1,10067,0,0,0,1,0
"305716",1,0,0,0,1,0,0
"305717",0,26880,1,0,0,0,0
"305718",1,10135,0,0,0,0,0
"305719",0,46623,0,0,0,1,0
"305721",1,33098,0,0,1,0,0
"305723",1,23696,0,1,0,0,0
"305724",1,0,0,0,0,0,1
"305725",1,5047,0,1,0,0,0
"305729",0,17603,0,0,1,0,0
"305733",0,640,0,0,0,0,0
"305735",0,1533,0,1,0,0,0
"305736",1,21564,0,1,0,0,0
"305737",1,45276,0,0,1,0,0
"305738",1,23851,0,0,0,0,0
"305739",1,8634,0,0,1,0,0
"305741",0,32942,0,1,0,0,0
"305743",1,3228,0,0,1,0,0
"305745",1,18687,0,0,0,1,0
"305746",1,10458,0,1,0,0,0
"305747",1,2550,1,0,0,0,0
"305748",0,0,1,0,0,0,0
"305749",1,2748,0,0,1,0,0
"305750",0,40171,0,1,0,0,0
"305751",1,30993,0,1,0,0,0
"305753",1,3242,0,0,0,0,1
"305754",1,22513,1,0,0,0,0
"305755",1,37502,0,0,0,1,0
"305757",0,42515,0,0,0,1,0
"305758",1,14991,1,0,0,0,0
"305760",1,2259,0,1,0,0,0
"305761",0,12158,1,0,0,0,0
"305763",0,369,0,0,0,0,1
"305765",0,19263,0,0,1,0,0
"305766",1,8109,0,1,0,0,0
"305769",1,13101,0,0,0,0,1
"305770",1,26563,0,0,1,0,0
"305771",1,29283,1,0,0,0,0
"305772",0,11576,1,0,0,0,0
"305773",1,4624,1,0,0,0,0
"305774",1,36913,0,0,1,0,0
"305775",0,19659,0,0,1,0,0
"305776",0,46363,0,0,0,0,0
"305778",1,1182,0,0,0,0,1
"305779",1,21435,0,0,0,1,0
"305780",1,0,0,0,1,0,0
"305783",0,47871,0,0,0,1,0
"305784",1,6661,0,1,0,0,0
"305786",1,195,0,0,1,0,0
"305787",1,26415,0,0,1,0,0
"305788",1,42021,0,0,1,0,0
"305789",1,2250,0,0,1,0,0
"305790",0,15687,1,0,0,0,0
"305791",0,26698,0,0,0,1,0
"305793",0,17598,0,0,0,0,1
"305796",1,12036,0,0,1,0,0
"305797",0,16454,0,0,0,1,0
"305800",0,6995,1,0,0,0,0
"305801",1,2348,0,0,0,1,0
"305802",1,26088,1,0,0,0,0
"305804",0,0,0,0,0,1,0
"305806",1,7809,0,1,0,0,0
"305807",0,5826,0,1,0,0,0
"305808",1,4365,0,0,1,0,0
"305809",1,10872,0,0,1,0,0
"305810",1,4839,1,0,0,0,0
"305811",1,0,0,0,0,0,1
"305813",1,41225,0,1,0,0,0
"305814",1,4521,0,0,1,0,0
"305815",0,22318,0,0,0,1,0
"305816",1,27032,1,0,0,0,0
"305819",1,10506,1,0,0,0,0
"305820",1,26463,1,0,0,0,0
"305822",1,3261,0,0,0,1,0
"305824",0,19857,0,1,0,0,0
"305825",0,6099,0,0,0,1,0
"305828",1,27732,0,0,1,0,0
"305831",0,40782,1,0,0,0,0
"305832",1,57149,1,0,0,0,0
"305834",0,30435,1,0,0,0,0
"305839",0,2545,0,0,1,0,0
"305843",0,25542,0,0,1,0,0
"305845",0,1211,0,1,0,0,0
"305847",1,28417,0,0,0,0,1
"305850",0,15665,0,0,1,0,0
"305851",1,16922,0,0,1,0,0
"305852",1,0,1,0,0,0,0
"305854",1,7434,0,0,1,0,0
"305857",1,18154,0,0,0,1,0
"305858",1,48795,0,0,0,1,0
"305861",1,18075,0,1,0,0,0
"305862",0,6265,0,1,0,0,0
"305863",1,19717,0,1,0,0,0
"305864",1,14982,0,1,0,0,0
"305866",1,21917,0,0,0,1,0
"305868",1,13422,0,0,0,0,1
"305869",0,49146,0,0,0,1,0
"305870",1,2,0,0,1,0,0
"305873",1,37421,1,0,0,0,0
"305874",0,594,1,0,0,0,0
"305875",1,0,0,0,1,0,0
"305876",1,0,1,0,0,0,0
"305877",1,4378,1,0,0,0,0
"305878",1,0,0,0,1,0,0
"305880",1,5439,0,0,0,0,1
"305884",0,21571,0,1,0,0,0
"305887",1,8570,0,0,0,1,0
"305889",1,0,0,1,0,0,0
"305891",1,42877,0,0,0,0,1
"305892",1,14680,0,0,0,0,0
"305893",1,17727,0,0,1,0,0
"305894",1,19851,0,0,1,0,0
"305896",0,672,1,0,0,0,0
"305898",1,14754,0,0,1,0,0
"305900",0,711,0,1,0,0,0
"305901",1,9166,0,0,0,0,1
"305903",0,0,0,0,1,0,0
"305904",1,678,0,0,0,0,1
"305905",1,14682,1,0,0,0,0
"305906",1,60730,0,0,1,0,0
"305908",1,38774,1,0,0,0,0
"305910",1,30004,1,0,0,0,0
"305911",1,8819,0,0,1,0,0
"305912",1,99,0,0,1,0,0
"305913",1,28762,0,0,0,1,0
"305918",1,62820,0,0,0,1,0
"305921",0,2970,0,1,0,0,0
"305924",0,28300,0,0,1,0,0
"305925",0,13006,0,1,0,0,0
"305927",1,21706,1,0,0,0,0
"305928",1,20415,1,0,0,0,0
"305930",1,1986,0,0,1,0,0
"305931",1,26260,0,0,0,1,0
"305932",1,1569,1,0,0,0,0
"305939",1,22677,0,0,0,0,1
"305940",0,648,0,0,1,0,0
"305944",0,93869,0,1,0,0,0
"305945",0,486,0,0,0,1,0
"305948",0,18621,0,1,0,0,0
"305952",1,0,0,0,0,0,1
"305953",1,954,0,0,1,0,0
"305956",1,99,0,0,1,0,0
"305965",1,26346,0,0,0,0,1
"305967",0,0,0,0,0,1,0
"305970",1,20641,1,0,0,0,0
"305974",1,31902,0,1,0,0,0
"305977",1,11518,0,0,0,0,1
"305978",0,13722,0,1,0,0,0
"305980",0,0,0,0,0,1,0
"305983",0,1711,0,0,0,1,0
"305985",1,40837,0,0,1,0,0
"305987",0,0,0,0,0,1,0
"305989",0,8268,1,0,0,0,0
"305990",1,10701,0,0,0,1,0
"305991",0,36856,0,0,0,0,1
"305992",1,27084,1,0,0,0,0
"305993",1,1898,1,0,0,0,0
"305997",1,41388,0,1,0,0,0
"305998",0,0,0,0,1,0,0
"305999",1,5035,1,0,0,0,0
"306004",1,5551,1,0,0,0,0
"306007",1,8902,0,1,0,0,0
"306010",1,1628,0,1,0,0,0
"306012",0,936,0,0,1,0,0
"306014",0,11286,1,0,0,0,0
"306018",1,35142,1,0,0,0,0
"306019",1,10695,0,0,0,0,1
"306020",0,1359,0,0,1,0,0
"306023",1,20769,1,0,0,0,0
"306024",0,1452,0,0,1,0,0
"306025",1,10931,0,0,0,0,1
"306027",1,12340,1,0,0,0,0
"306029",0,49635,1,0,0,0,0
"306033",1,372,1,0,0,0,0
"306034",1,0,0,0,0,1,0
"306036",1,17540,0,0,1,0,0
"306038",1,65574,0,0,1,0,0
"306039",0,18183,0,0,0,1,0
"306044",1,0,0,0,0,1,0
"306046",1,2127,0,1,0,0,0
"306047",0,19347,0,0,1,0,0
"306048",0,18245,0,1,0,0,0
"306054",1,25750,1,0,0,0,0
"306055",1,1371,0,0,1,0,0
"306056",1,0,1,0,0,0,0
"306058",1,6044,0,0,0,0,1
"306059",1,0,0,0,0,0,1
"306063",0,7205,0,0,0,1,0
"306065",0,9993,1,0,0,0,0
"306066",0,7209,0,0,1,0,0
"306068",1,13206,0,0,1,0,0
"306071",1,0,0,0,0,1,0
"306073",0,44309,0,0,1,0,0
"306074",0,555,0,0,1,0,0
"306076",0,2746,0,1,0,0,0
"306079",0,30158,0,0,0,1,0
"306080",0,4468,0,0,1,0,0
"306081",0,0,0,1,0,0,0
"306083",0,48783,0,1,0,0,0
"306084",1,15135,1,0,0,0,0
"306086",0,35796,0,1,0,0,0
"306087",1,21801,1,0,0,0,0
"306089",0,13251,0,0,0,0,0
"306090",1,18216,0,1,0,0,0
"306092",1,23565,0,0,0,1,0
"306093",1,5949,1,0,0,0,0
"306096",1,195,0,1,0,0,0
"306097",1,36477,1,0,0,0,0
"306099",0,65362,0,0,0,1,0
"306100",1,11137,1,0,0,0,0
"306101",1,0,0,0,0,1,0
"306103",1,35200,1,0,0,0,0
"306104",0,0,1,0,0,0,0
"306105",0,32624,0,0,1,0,0
"306106",0,12050,0,0,0,1,0
"306109",1,1599,1,0,0,0,0
"306110",0,0,0,1,0,0,0
"306111",0,46633,0,0,0,1,0
"306113",0,11619,0,0,0,1,0
"306114",0,19827,0,0,1,0,0
"306115",1,8416,0,1,0,0,0
"306117",1,3059,0,0,0,0,0
"306118",0,29704,0,0,0,0,1
"306121",1,17669,0,1,0,0,0
"306122",0,11612,1,0,0,0,0
"306123",1,2248,0,1,0,0,0
"306129",0,10737,0,0,0,1,0
"306132",0,2850,1,0,0,0,0
"306136",0,20335,0,1,0,0,0
"306137",1,6990,0,1,0,0,0
"306138",1,14532,0,0,1,0,0
"306139",1,24891,0,0,0,1,0
"306140",0,0,0,0,0,0,0
"306141",1,0,0,0,1,0,0
"306142",1,35402,0,0,1,0,0
"306145",1,27544,0,0,0,1,0
"306146",1,5227,1,0,0,0,0
"306152",1,30687,1,0,0,0,0
"306153",1,18402,0,1,0,0,0
"306154",1,5013,0,1,0,0,0
"306155",1,6425,1,0,0,0,0
"306157",1,16151,1,0,0,0,0
"306159",1,10838,1,0,0,0,0
"306162",1,37590,0,0,1,0,0
"306163",0,11987,0,0,1,0,0
"306164",1,24531,0,0,0,0,0
"306165",1,6879,1,0,0,0,0
"306166",1,606,0,0,0,1,0
"306167",1,28479,0,1,0,0,0
"306170",1,14157,0,0,0,0,1
"306171",1,13674,0,1,0,0,0
"306173",1,13299,0,0,0,1,0
"306175",1,26084,0,0,1,0,0
"306176",1,120,0,0,0,1,0
"306179",0,15624,0,0,0,0,1
"306180",1,1162,0,1,0,0,0
"306181",1,2817,1,0,0,0,0
"306184",1,5973,0,0,1,0,0
"306186",1,7521,0,0,1,0,0
"306187",1,0,0,0,0,0,0
"306188",1,24899,1,0,0,0,0
"306191",0,23467,0,0,1,0,0
"306194",0,300,1,0,0,0,0
"306195",0,4071,0,1,0,0,0
"306196",1,6466,1,0,0,0,0
"306197",0,22989,0,0,0,1,0
"306198",0,12542,0,0,0,0,1
"306200",1,0,0,0,0,1,0
"306201",1,8435,0,0,0,1,0
"306203",0,0,1,0,0,0,0
"306204",1,10289,1,0,0,0,0
"306206",0,53353,0,0,0,1,0
"306208",0,18804,1,0,0,0,0
"306209",0,12840,1,0,0,0,0
"306210",1,12372,0,1,0,0,0
"306211",1,117,1,0,0,0,0
"306213",0,14106,0,0,0,0,1
"306215",0,19739,0,0,1,0,0
"306217",0,7504,0,0,1,0,0
"306218",0,35548,0,0,1,0,0
"306220",1,0,0,1,0,0,0
"306221",1,12453,1,0,0,0,0
"306223",1,48344,0,0,0,1,0
"306225",0,1047,1,0,0,0,0
"306226",0,17040,1,0,0,0,0
"306227",0,20773,0,0,1,0,0
"306229",0,4288,0,0,0,0,0
"306232",0,1946,1,0,0,0,0
"306233",1,0,0,0,0,1,0
"306234",1,4485,0,0,1,0,0
"306236",1,17339,0,0,0,0,1
"306237",1,31653,0,1,0,0,0
"306239",1,9834,0,0,0,1,0
"306240",1,35869,0,0,1,0,0
"306241",1,522,0,1,0,0,0
"306242",1,1223,0,0,1,0,0
"306245",0,16289,0,0,0,0,1
"306246",1,6285,0,0,0,1,0
"306247",0,27,0,0,0,0,0
"306249",1,0,0,1,0,0,0
"306250",1,36839,0,1,0,0,0
"306252",1,23491,1,0,0,0,0
"306256",0,21931,0,0,1,0,0
"306262",0,34539,0,0,0,0,1
"306263",0,0,1,0,0,0,0
"306264",0,222,1,0,0,0,0
"306266",1,18360,1,0,0,0,0
"306267",1,20891,0,0,1,0,0
"306269",1,5766,0,1,0,0,0
"306270",0,15893,1,0,0,0,0
"306272",0,2613,0,0,0,1,0
"306276",0,24600,0,0,1,0,0
"306277",1,0,0,0,0,0,1
"306278",1,6634,0,0,0,0,0
"306279",1,214,0,0,1,0,0
"306282",1,37272,1,0,0,0,0
"306283",1,28476,0,0,0,1,0
"306285",0,4722,0,1,0,0,0
"306286",0,684,1,0,0,0,0
"306290",0,1575,0,0,1,0,0
"306291",0,20118,1,0,0,0,0
"306292",0,3358,0,0,1,0,0
"306294",0,34029,0,0,1,0,0
"306295",0,0,0,0,1,0,0
"306296",0,3385,0,0,1,0,0
"306297",1,20771,1,0,0,0,0
"306302",0,18702,0,0,0,1,0
"306305",0,13314,0,0,0,1,0
"306308",0,8431,1,0,0,0,0
"306309",1,12399,0,0,0,1,0
"306311",0,19407,0,0,0,1,0
"306313",1,14445,0,0,1,0,0
"306314",1,13414,0,1,0,0,0
"306316",1,2949,0,0,1,0,0
"306317",1,0,1,0,0,0,0
"306319",1,45,0,0,0,0,1
"306320",1,543,0,0,1,0,0
"306321",1,17471,0,1,0,0,0
"306322",1,3847,0,0,1,0,0
"306323",0,3057,1,0,0,0,0
"306328",0,13749,0,0,0,0,0
"306329",0,38235,0,0,0,1,0
"306330",1,15176,1,0,0,0,0
"306331",0,0,0,1,0,0,0
"306335",0,732,0,0,0,1,0
"306336",1,21308,0,0,0,1,0
"306337",0,463,0,1,0,0,0
"306339",1,0,0,0,0,1,0
"306342",1,21386,0,1,0,0,0
"306343",1,12,0,0,1,0,0
"306344",1,17032,0,1,0,0,0
"306347",0,1326,1,0,0,0,0
"306348",0,13744,0,1,0,0,0
"306356",1,10878,1,0,0,0,0
"306360",1,0,0,0,0,0,1
"306361",1,8486,0,1,0,0,0
"306363",0,7660,0,1,0,0,0
"306364",1,0,0,0,0,0,1
"306366",1,41773,0,1,0,0,0
"306369",1,33972,0,0,0,1,0
"306370",1,10696,0,0,0,1,0
"306373",1,33472,1,0,0,0,0
"306374",0,6902,0,0,1,0,0
"306375",1,6913,0,0,0,0,1
"306376",1,36785,0,1,0,0,0
"306380",1,528,0,0,0,0,1
"306383",1,17555,0,0,0,1,0
"306387",1,1475,0,1,0,0,0
"306388",0,14475,0,0,1,0,0
"306390",0,0,1,0,0,0,0
"306392",1,0,0,0,1,0,0
"306393",1,46800,1,0,0,0,0
"306394",0,18643,0,0,0,1,0
"306397",0,0,0,0,1,0,0
"306398",1,5460,0,0,1,0,0
"306399",1,0,0,1,0,0,0
"306400",1,11074,0,1,0,0,0
"306401",1,6357,1,0,0,0,0
"306402",1,69,0,0,1,0,0
"306403",0,8393,1,0,0,0,0
"306404",0,35784,0,1,0,0,0
"306406",1,13974,0,0,0,1,0
"306408",0,1191,0,0,0,1,0
"306411",1,6111,0,0,1,0,0
"306414",0,7805,1,0,0,0,0
"306416",1,0,0,1,0,0,0
"306417",1,28740,0,1,0,0,0
"306418",1,0,0,0,1,0,0
"306420",0,6873,0,0,0,0,1
"306424",1,21619,1,0,0,0,0
"306425",1,12614,0,1,0,0,0
"306428",1,4833,0,0,1,0,0
"306430",1,21705,0,0,1,0,0
"306431",1,17650,0,0,0,0,1
"306432",1,7176,0,0,0,1,0
"306435",1,38271,0,1,0,0,0
"306444",1,16718,0,0,1,0,0
"306445",1,8127,0,1,0,0,0
"306450",1,42152,0,0,0,1,0
"306452",1,11250,0,0,0,1,0
"306453",1,2952,0,0,0,1,0
"306454",1,2445,0,0,0,0,0
"306458",0,375,0,0,0,1,0
"306459",1,9096,0,0,0,0,1
"306462",1,13739,0,1,0,0,0
"306463",0,48896,0,0,0,1,0
"306465",1,0,0,0,0,0,1
"306466",0,46,0,0,1,0,0
"306470",1,13755,0,1,0,0,0
"306471",1,693,0,0,1,0,0
"306472",0,6938,0,0,1,0,0
"306473",1,50295,1,0,0,0,0
"306475",0,8924,0,0,1,0,0
"306476",1,69682,0,0,0,1,0
"306478",0,8572,1,0,0,0,0
"306480",1,33885,1,0,0,0,0
"306482",1,0,0,0,0,1,0
"306487",1,1287,0,0,1,0,0
"306489",1,0,0,0,1,0,0
"306491",1,9024,0,0,1,0,0
"306494",1,6473,1,0,0,0,0
"306495",1,22683,0,0,1,0,0
"306496",1,933,0,0,0,1,0
"306497",0,13011,0,0,0,1,0
"306498",1,4673,0,0,1,0,0
"306499",1,3283,1,0,0,0,0
"306500",0,14601,0,1,0,0,0
"306503",1,7992,0,0,0,0,0
"306507",1,1182,0,0,1,0,0
"306509",1,3096,1,0,0,0,0
"306510",1,13683,1,0,0,0,0
"306511",1,6000,0,0,0,0,0
"306512",1,8998,1,0,0,0,0
"306514",1,16998,0,1,0,0,0
"306516",1,18852,0,0,0,1,0
"306517",1,56221,0,1,0,0,0
"306520",1,11910,1,0,0,0,0
"306522",0,20274,0,1,0,0,0
"306523",0,1521,0,0,0,0,1
"306526",1,25296,0,0,1,0,0
"306530",1,6615,1,0,0,0,0
"306531",0,54386,0,0,1,0,0
"306537",1,47563,0,0,1,0,0
"306540",1,25332,1,0,0,0,0
"306541",1,59611,1,0,0,0,0
"306543",1,7596,0,1,0,0,0
"306544",1,18694,0,0,1,0,0
"306546",1,21511,0,0,1,0,0
"306547",1,1228,1,0,0,0,0
"306548",1,7698,0,0,1,0,0
"306550",1,26396,0,0,1,0,0
"306551",1,58230,1,0,0,0,0
"306552",1,0,0,0,1,0,0
"306553",0,30279,0,0,0,0,1
"306555",1,4827,0,0,1,0,0
"306559",1,1286,1,0,0,0,0
"306562",1,32727,0,1,0,0,0
"306567",1,7757,1,0,0,0,0
"306572",1,25683,0,0,0,0,1
"306573",1,556,0,0,0,1,0
"306575",0,18848,1,0,0,0,0
"306579",0,12600,1,0,0,0,0
"306586",0,7461,0,0,1,0,0
"306587",1,27967,1,0,0,0,0
"306588",0,6533,1,0,0,0,0
"306589",0,0,0,0,1,0,0
"306590",1,13680,1,0,0,0,0
"306591",1,34685,0,0,0,1,0
"306597",0,33846,0,0,0,1,0
"306602",0,0,0,0,1,0,0
"306603",0,183,1,0,0,0,0
"306604",1,15117,0,0,1,0,0
"306605",1,13118,0,0,0,1,0
"306607",1,20636,0,0,1,0,0
"306610",0,1137,0,0,0,1,0
"306612",1,25444,0,0,1,0,0
"306615",1,14859,0,1,0,0,0
"306617",0,15049,0,0,1,0,0
"306618",1,2631,1,0,0,0,0
"306620",1,4039,0,0,1,0,0
"306621",1,0,1,0,0,0,0
"306622",1,17099,0,1,0,0,0
"306625",1,1696,0,0,1,0,0
"306627",0,5121,0,0,0,1,0
"306628",1,1935,0,0,0,1,0
"306629",1,25808,0,0,0,0,1
"306633",1,24804,0,0,1,0,0
"306634",0,0,0,0,0,1,0
"306637",1,12556,0,0,1,0,0
"306638",1,0,0,0,1,0,0
"306639",1,2868,0,1,0,0,0
"306641",1,3150,0,0,1,0,0
"306642",1,22576,0,0,1,0,0
"306643",1,13105,0,1,0,0,0
"306644",1,28373,0,1,0,0,0
"306645",1,0,0,0,1,0,0
"306646",1,24802,0,0,1,0,0
"306647",1,0,0,0,1,0,0
"306650",0,31704,0,0,0,0,1
"306651",1,17857,1,0,0,0,0
"306652",1,19506,0,0,1,0,0
"306658",1,0,0,0,1,0,0
"306662",1,7953,1,0,0,0,0
"306663",1,4461,0,0,1,0,0
"306665",1,23552,1,0,0,0,0
"306666",0,0,0,0,1,0,0
"306667",0,0,0,0,0,0,1
"306668",1,0,1,0,0,0,0
"306669",1,11169,1,0,0,0,0
"306671",1,7155,0,0,0,1,0
"306672",1,9330,0,1,0,0,0
"306673",1,13077,0,0,0,0,1
"306674",1,8403,0,0,0,0,0
"306678",0,13742,0,0,1,0,0
"306680",1,3195,0,1,0,0,0
"306681",1,6164,1,0,0,0,0
"306682",0,0,0,0,1,0,0
"306683",1,0,0,0,0,0,1
"306687",1,13029,0,0,0,0,1
"306689",1,25242,0,0,1,0,0
"306690",0,76911,0,0,0,1,0
"306694",0,312,0,0,0,1,0
"306695",0,24462,0,0,1,0,0
"306697",1,16374,1,0,0,0,0
"306699",0,0,0,0,1,0,0
"306700",1,38490,0,0,0,0,1
"306701",0,7288,1,0,0,0,0
"306702",1,8609,1,0,0,0,0
"306704",1,9309,1,0,0,0,0
"306705",0,544,1,0,0,0,0
"306706",1,3406,0,0,0,1,0
"306707",0,0,0,0,1,0,0
"306708",1,32694,0,0,1,0,0
"306709",1,31351,1,0,0,0,0
"306711",1,15379,1,0,0,0,0
"306713",0,22490,0,0,1,0,0
"306714",1,0,0,0,1,0,0
"306719",0,4941,1,0,0,0,0
"306723",1,10401,0,0,1,0,0
"306725",0,4692,0,1,0,0,0
"306726",1,4869,0,0,0,1,0
"306727",1,36850,0,0,1,0,0
"306729",0,933,0,0,0,1,0
"306733",0,61472,0,0,0,0,1
